"Busco id"	Status	Sequence	Score	Length
529093at33208	Duplicated	Physalia_physalis@366270	314.7	203
529708at33208	Complete	Physalia_physalis@385443	146.2	190
529852at33208	Duplicated	Physalia_physalis@378872	159.3	142
529852at33208	Duplicated	Physalia_physalis@312173	159.1	119
530431at33208	Complete	Physalia_physalis@357881	446.3	392
532406at33208	Duplicated	Physalia_physalis@315931	261.0	175
532406at33208	Duplicated	Physalia_physalis@339477	257.3	191
532406at33208	Duplicated	Physalia_physalis@322672	240.1	191
532693at33208	Complete	Physalia_physalis@311677	257.8	254
532728at33208	Complete	Physalia_physalis@335181	153.1	127
533666at33208	Fragmented	Physalia_physalis@311342	62.9	133
533690at33208	Duplicated	Physalia_physalis@371556	256.7	182
533690at33208	Duplicated	Physalia_physalis@383808	245.0	182
534206at33208	Complete	Physalia_physalis@361663	108.1	128
534312at33208	Duplicated	Physalia_physalis@340408	250.0	133
534312at33208	Duplicated	Physalia_physalis@381301	248.9	133
535268at33208	Duplicated	Physalia_physalis@323521	290.1	176
535268at33208	Duplicated	Physalia_physalis@323520	285.5	176
535367at33208	Complete	Physalia_physalis@359909	207.3	195
535524at33208	Duplicated	Physalia_physalis@386355	261.7	160
535524at33208	Duplicated	Physalia_physalis@367575	260.5	160
535650at33208	Duplicated	Physalia_physalis@348939	262.8	164
535650at33208	Duplicated	Physalia_physalis@339077	262.1	165
535650at33208	Duplicated	Physalia_physalis@348936	257.4	157
535650at33208	Duplicated	Physalia_physalis@372927	251.2	165
535650at33208	Duplicated	Physalia_physalis@324411	238.0	154
535664at33208	Complete	Physalia_physalis@306617	123.1	101
535782at33208	Complete	Physalia_physalis@366167	183.6	162
535806at33208	Complete	Physalia_physalis@372845	158.6	128
537470at33208	Complete	Physalia_physalis@374240	250.9	157
537548at33208	Complete	Physalia_physalis@306942	276.9	176
537718at33208	Complete	Physalia_physalis@335819	216.0	214
537923at33208	Duplicated	Physalia_physalis@376543	275.1	156
537923at33208	Duplicated	Physalia_physalis@316498	256.4	144
538442at33208	Complete	Physalia_physalis@377120	131.7	140
539043at33208	Duplicated	Physalia_physalis@383213	230.0	145
539043at33208	Duplicated	Physalia_physalis@326828	206.8	146
539234at33208	Complete	Physalia_physalis@331089	227.2	130
539360at33208	Duplicated	Physalia_physalis@370464	165.9	163
539360at33208	Duplicated	Physalia_physalis@381518	157.6	163
539600at33208	Duplicated	Physalia_physalis@356001	185.5	148
539600at33208	Duplicated	Physalia_physalis@324209	181.0	150
540193at33208	Complete	Physalia_physalis@342936	175.2	212
541231at33208	Complete	Physalia_physalis@340021	105.0	203
541260at33208	Complete	Physalia_physalis@356353	103.5	82
541421at33208	Complete	Physalia_physalis@362662	227.1	170
543124at33208	Complete	Physalia_physalis@335644	145.8	136
543269at33208	Fragmented	Physalia_physalis@354750	29.2	72
544546at33208	Complete	Physalia_physalis@388840	93.6	125
545063at33208	Complete	Physalia_physalis@352419	90.7	199
545641at33208	Complete	Physalia_physalis@311406	202.7	121
545889at33208	Complete	Physalia_physalis@344060	137.5	120
546305at33208	Complete	Physalia_physalis@311875	79.5	105
546751at33208	Complete	Physalia_physalis@315558	61.5	143
547099at33208	Complete	Physalia_physalis@352383	229.7	200
547341at33208	Duplicated	Physalia_physalis@359959	220.1	185
547341at33208	Duplicated	Physalia_physalis@356378	195.7	152
547766at33208	Complete	Physalia_physalis@377194	227.7	159
548327at33208	Complete	Physalia_physalis@358678	174.7	127
548444at33208	Fragmented	Physalia_physalis@356552	134.5	97
548732at33208	Duplicated	Physalia_physalis@387060	197.5	132
548732at33208	Duplicated	Physalia_physalis@307725	196.6	132
549156at33208	Duplicated	Physalia_physalis@331135	229.2	137
549156at33208	Duplicated	Physalia_physalis@324191	200.1	117
549988at33208	Complete	Physalia_physalis@368746	91.0	179
551166at33208	Duplicated	Physalia_physalis@340898	159.4	100
551166at33208	Duplicated	Physalia_physalis@351766	158.9	100
551620at33208	Complete	Physalia_physalis@311191	100.6	202
551632at33208	Complete	Physalia_physalis@318057	234.6	182
551831at33208	Duplicated	Physalia_physalis@341855	259.8	204
551831at33208	Duplicated	Physalia_physalis@346786	253.1	204
552201at33208	Complete	Physalia_physalis@363685	329.9	184
552359at33208	Complete	Physalia_physalis@353494	146.0	115
552764at33208	Complete	Physalia_physalis@354915	308.9	168
553411at33208	Complete	Physalia_physalis@363798	112.7	134
553585at33208	Duplicated	Physalia_physalis@316292	294.3	223
553585at33208	Duplicated	Physalia_physalis@338623	286.1	222
554010at33208	Complete	Physalia_physalis@338565	272.5	208
554815at33208	Complete	Physalia_physalis@334319	233.1	182
555162at33208	Complete	Physalia_physalis@332794	276.5	148
555390at33208	Duplicated	Physalia_physalis@314094	231.8	129
555390at33208	Duplicated	Physalia_physalis@361183	230.4	129
555390at33208	Duplicated	Physalia_physalis@323048	212.5	129
555538at33208	Complete	Physalia_physalis@315485	98.4	144
556189at33208	Complete	Physalia_physalis@318107	152.8	172
556337at33208	Duplicated	Physalia_physalis@362475	214.4	124
556337at33208	Duplicated	Physalia_physalis@354924	196.4	123
556337at33208	Duplicated	Physalia_physalis@388684	189.0	109
556445at33208	Complete	Physalia_physalis@340600	91.8	102
556510at33208	Complete	Physalia_physalis@323966	178.2	130
556587at33208	Complete	Physalia_physalis@371634	73.3	146
556750at33208	Complete	Physalia_physalis@357638	87.9	111
556925at33208	Complete	Physalia_physalis@325388	63.0	81
557292at33208	Complete	Physalia_physalis@363722	214.2	185
557596at33208	Duplicated	Physalia_physalis@373390	318.1	179
557596at33208	Duplicated	Physalia_physalis@311930	312.0	179
557596at33208	Duplicated	Physalia_physalis@350155	296.7	178
557694at33208	Complete	Physalia_physalis@321120	61.5	199
557834at33208	Complete	Physalia_physalis@346246	339.8	392
557962at33208	Complete	Physalia_physalis@385240	300.4	220
558368at33208	Complete	Physalia_physalis@306171	144.4	151
558385at33208	Complete	Physalia_physalis@316982	211.4	175
558552at33208	Complete	Physalia_physalis@332549	231.8	124
558791at33208	Duplicated	Physalia_physalis@340017	228.3	123
558791at33208	Duplicated	Physalia_physalis@321939	223.7	123
558897at33208	Complete	Physalia_physalis@368609	166.0	148
558933at33208	Complete	Physalia_physalis@354562	234.2	184
559501at33208	Complete	Physalia_physalis@388149	275.0	205
559576at33208	Complete	Physalia_physalis@355292	252.4	244
559732at33208	Complete	Physalia_physalis@371080	45.8	87
559883at33208	Complete	Physalia_physalis@320808	133.3	110
560453at33208	Duplicated	Physalia_physalis@363743	267.8	149
560453at33208	Duplicated	Physalia_physalis@330708	265.5	138
560453at33208	Duplicated	Physalia_physalis@374738	238.9	137
560453at33208	Duplicated	Physalia_physalis@374737	235.8	138
560584at33208	Complete	Physalia_physalis@344392	110.5	76
560694at33208	Complete	Physalia_physalis@370212	273.0	201
561054at33208	Duplicated	Physalia_physalis@347660	172.7	128
561054at33208	Duplicated	Physalia_physalis@305909	166.8	126
561248at33208	Complete	Physalia_physalis@314520	157.6	187
561417at33208	Duplicated	Physalia_physalis@313433	184.1	124
561417at33208	Duplicated	Physalia_physalis@324820	167.0	124
561688at33208	Complete	Physalia_physalis@339100	219.8	191
561878at33208	Complete	Physalia_physalis@335131	224.6	224
561943at33208	Duplicated	Physalia_physalis@307261	327.8	243
561943at33208	Duplicated	Physalia_physalis@374318	322.8	243
562780at33208	Complete	Physalia_physalis@369221	143.0	121
563084at33208	Complete	Physalia_physalis@307252	60.6	79
563358at33208	Complete	Physalia_physalis@328546	151.3	168
563359at33208	Duplicated	Physalia_physalis@333501	144.3	179
563359at33208	Duplicated	Physalia_physalis@348907	139.7	174
563426at33208	Complete	Physalia_physalis@377140	263.8	194
563679at33208	Duplicated	Physalia_physalis@327227	140.7	119
563679at33208	Duplicated	Physalia_physalis@362779	140.4	98
563832at33208	Fragmented	Physalia_physalis@386598	62.3	92
564234at33208	Complete	Physalia_physalis@321932	203.0	157
564286at33208	Complete	Physalia_physalis@365083	213.6	117
565053at33208	Complete	Physalia_physalis@327140	140.8	155
566026at33208	Duplicated	Physalia_physalis@351847	200.3	177
566026at33208	Duplicated	Physalia_physalis@332069	184.3	174
566116at33208	Complete	Physalia_physalis@310043	330.9	215
566262at33208	Duplicated	Physalia_physalis@388481	142.1	100
566262at33208	Duplicated	Physalia_physalis@351338	132.4	100
566447at33208	Duplicated	Physalia_physalis@305587	127.8	151
566447at33208	Duplicated	Physalia_physalis@311682	127.0	131
566527at33208	Complete	Physalia_physalis@350730	228.5	184
566916at33208	Complete	Physalia_physalis@344974	54.8	101
567750at33208	Complete	Physalia_physalis@359360	147.1	103
567809at33208	Duplicated	Physalia_physalis@308265	204.5	116
567809at33208	Duplicated	Physalia_physalis@371490	200.3	116
567809at33208	Duplicated	Physalia_physalis@367720	199.6	116
567809at33208	Duplicated	Physalia_physalis@381326	175.8	116
568022at33208	Duplicated	Physalia_physalis@353064	207.5	151
568022at33208	Duplicated	Physalia_physalis@366528	200.5	151
568022at33208	Duplicated	Physalia_physalis@309712	197.8	151
568170at33208	Complete	Physalia_physalis@305147	133.9	173
568839at33208	Complete	Physalia_physalis@381178	177.9	210
568949at33208	Complete	Physalia_physalis@356206	233.4	162
569294at33208	Complete	Physalia_physalis@327609	149.8	113
569303at33208	Fragmented	Physalia_physalis@371081	200.4	171
569812at33208	Complete	Physalia_physalis@321507	261.6	228
569878at33208	Fragmented	Physalia_physalis@307057	182.8	86
570262at33208	Complete	Physalia_physalis@383837	215.1	175
570646at33208	Duplicated	Physalia_physalis@382338	195.3	140
570646at33208	Duplicated	Physalia_physalis@332100	183.4	140
570717at33208	Duplicated	Physalia_physalis@343317	247.4	168
570717at33208	Duplicated	Physalia_physalis@343316	241.2	168
570717at33208	Duplicated	Physalia_physalis@364436	219.8	169
571944at33208	Complete	Physalia_physalis@377214	140.2	204
572074at33208	Complete	Physalia_physalis@322976	112.9	157
572434at33208	Complete	Physalia_physalis@305716	203.5	153
572463at33208	Duplicated	Physalia_physalis@339712	261.2	213
572463at33208	Duplicated	Physalia_physalis@338184	250.8	193
572754at33208	Duplicated	Physalia_physalis@345806	167.9	123
572754at33208	Duplicated	Physalia_physalis@322167	165.9	123
572754at33208	Duplicated	Physalia_physalis@335182	163.1	123
572845at33208	Duplicated	Physalia_physalis@366028	254.9	158
572845at33208	Duplicated	Physalia_physalis@314170	235.9	136
573203at33208	Duplicated	Physalia_physalis@348910	283.7	314
573203at33208	Duplicated	Physalia_physalis@357254	277.1	316
573237at33208	Complete	Physalia_physalis@389141	252.7	247
573313at33208	Complete	Physalia_physalis@327151	207.0	238
575360at33208	Complete	Physalia_physalis@345700	155.3	125
576633at33208	Complete	Physalia_physalis@311695	266.8	168
576938at33208	Complete	Physalia_physalis@362050	89.5	84
577068at33208	Complete	Physalia_physalis@348733	197.7	197
577929at33208	Complete	Physalia_physalis@336633	48.9	79
578354at33208	Duplicated	Physalia_physalis@309713	211.6	127
578354at33208	Duplicated	Physalia_physalis@321084	208.6	127
578354at33208	Duplicated	Physalia_physalis@364968	207.1	127
578354at33208	Duplicated	Physalia_physalis@379637	206.9	127
578354at33208	Duplicated	Physalia_physalis@363027	192.8	123
578582at33208	Duplicated	Physalia_physalis@386979	190.6	135
578582at33208	Duplicated	Physalia_physalis@336145	189.8	138
578684at33208	Complete	Physalia_physalis@314646	171.7	198
578734at33208	Complete	Physalia_physalis@325217	182.4	192
578959at33208	Complete	Physalia_physalis@306785	142.0	115
579029at33208	Duplicated	Physalia_physalis@323348	118.1	147
579029at33208	Duplicated	Physalia_physalis@333945	101.9	154
580062at33208	Complete	Physalia_physalis@351763	154.1	156
580288at33208	Duplicated	Physalia_physalis@317882	224.3	116
580288at33208	Duplicated	Physalia_physalis@307357	214.0	116
580288at33208	Duplicated	Physalia_physalis@337911	210.6	116
580288at33208	Duplicated	Physalia_physalis@352256	197.7	116
580851at33208	Complete	Physalia_physalis@332449	64.6	114
580896at33208	Complete	Physalia_physalis@348973	226.2	262
581006at33208	Duplicated	Physalia_physalis@331262	116.5	137
581006at33208	Duplicated	Physalia_physalis@310347	115.4	122
581475at33208	Complete	Physalia_physalis@366038	130.7	129
581543at33208	Complete	Physalia_physalis@339382	112.8	158
581547at33208	Duplicated	Physalia_physalis@378430	225.6	152
581547at33208	Duplicated	Physalia_physalis@378429	201.4	150
581621at33208	Duplicated	Physalia_physalis@367797	294.7	161
581621at33208	Duplicated	Physalia_physalis@382002	293.3	161
581621at33208	Duplicated	Physalia_physalis@384486	291.7	161
581621at33208	Duplicated	Physalia_physalis@343721	288.2	161
581717at33208	Complete	Physalia_physalis@315753	138.5	141
581779at33208	Complete	Physalia_physalis@314531	124.0	192
582265at33208	Complete	Physalia_physalis@321922	203.6	154
582341at33208	Duplicated	Physalia_physalis@328056	203.7	103
582341at33208	Duplicated	Physalia_physalis@339086	201.0	104
582341at33208	Duplicated	Physalia_physalis@312440	199.3	103
582341at33208	Duplicated	Physalia_physalis@380103	197.9	100
582341at33208	Duplicated	Physalia_physalis@374751	192.2	103
582473at33208	Duplicated	Physalia_physalis@365980	210.9	164
582473at33208	Duplicated	Physalia_physalis@305895	207.7	140
582823at33208	Fragmented	Physalia_physalis@372841	138.8	129
582951at33208	Complete	Physalia_physalis@310505	143.4	98
583626at33208	Complete	Physalia_physalis@343442	85.7	135
584023at33208	Complete	Physalia_physalis@334038	199.4	204
584333at33208	Complete	Physalia_physalis@320502	60.8	107
584373at33208	Duplicated	Physalia_physalis@384394	70.3	64
584373at33208	Duplicated	Physalia_physalis@389263	68.7	60
585232at33208	Complete	Physalia_physalis@377635	130.3	126
585305at33208	Complete	Physalia_physalis@387029	166.4	85
585313at33208	Fragmented	Physalia_physalis@331396	210.6	121
585656at33208	Complete	Physalia_physalis@314897	207.0	144
585726at33208	Complete	Physalia_physalis@325030	176.4	155
585809at33208	Complete	Physalia_physalis@325085	197.9	218
586156at33208	Duplicated	Physalia_physalis@305505	128.2	113
586156at33208	Duplicated	Physalia_physalis@379354	125.0	114
586310at33208	Duplicated	Physalia_physalis@354026	150.5	147
586310at33208	Duplicated	Physalia_physalis@373542	134.5	158
586690at33208	Duplicated	Physalia_physalis@305574	150.9	116
586690at33208	Duplicated	Physalia_physalis@305576	146.6	117
586719at33208	Duplicated	Physalia_physalis@387332	223.7	128
586719at33208	Duplicated	Physalia_physalis@314616	207.0	127
587399at33208	Complete	Physalia_physalis@342705	115.9	132
587407at33208	Complete	Physalia_physalis@358037	137.4	182
587513at33208	Complete	Physalia_physalis@332911	277.9	279
587688at33208	Complete	Physalia_physalis@340020	89.7	86
587958at33208	Complete	Physalia_physalis@314210	177.4	83
589773at33208	Complete	Physalia_physalis@352427	62.6	68
589901at33208	Complete	Physalia_physalis@324449	300.5	282
590221at33208	Complete	Physalia_physalis@306619	88.0	95
590347at33208	Complete	Physalia_physalis@306584	127.7	129
590416at33208	Complete	Physalia_physalis@334140	258.9	176
590470at33208	Complete	Physalia_physalis@367078	160.1	175
591316at33208	Complete	Physalia_physalis@340592	142.9	113
591391at33208	Complete	Physalia_physalis@358238	150.5	124
591498at33208	Complete	Physalia_physalis@341613	136.1	151
592094at33208	Complete	Physalia_physalis@309635	264.1	171
592759at33208	Complete	Physalia_physalis@337205	219.8	182
592872at33208	Complete	Physalia_physalis@357686	179.0	146
594172at33208	Duplicated	Physalia_physalis@374131	243.3	121
594172at33208	Duplicated	Physalia_physalis@381841	242.5	121
594271at33208	Complete	Physalia_physalis@317105	76.6	92
594842at33208	Duplicated	Physalia_physalis@351446	169.2	109
594842at33208	Duplicated	Physalia_physalis@356383	153.6	100
595010at33208	Complete	Physalia_physalis@326361	256.4	253
595316at33208	Complete	Physalia_physalis@314503	169.3	131
595404at33208	Complete	Physalia_physalis@363401	190.0	125
595858at33208	Complete	Physalia_physalis@373298	319.0	255
596131at33208	Duplicated	Physalia_physalis@353952	155.8	101
596131at33208	Duplicated	Physalia_physalis@337499	153.9	101
597023at33208	Complete	Physalia_physalis@340517	113.7	121
597816at33208	Complete	Physalia_physalis@361499	169.1	134
598405at33208	Complete	Physalia_physalis@337574	129.8	94
599320at33208	Duplicated	Physalia_physalis@364326	138.2	93
599320at33208	Duplicated	Physalia_physalis@311655	136.9	93
600462at33208	Duplicated	Physalia_physalis@324961	149.8	173
