Orthogroup,class,Common_blast,species,tissue,expression,Gene,gene_tree
OG0004714,TVG,Q9ERG2|STRN3_MOUSE Striatin-3,Nanomia bijuga,PalmatGasmat,0.8605346943836139,876846,966d2cb6ea2cf0ae2c018937f6020296
OG0003435,TVG,Q9Y230|RUVB2_HUMAN RuvB-like 2,Nanomia bijuga,PalmatGasmat,0.7902149898638149,971120,NA
OG0004616,TVG,P46778|RL21_HUMAN 60S ribosomal protein L21,Nanomia bijuga,PalmatGasmat,0.9593291253969496,863815,NA
OG0004727,TVG,Q70JA7|CHSS3_HUMAN Chondroitin sulfate synthase 3,Nanomia bijuga,PalmatGasmat,0.26126889105872625,927033,2b015d0d18e9e8fa39b82b4ff4e4612c
OG0004811,TVG,Q8IVT5|KSR1_HUMAN Kinase suppressor of Ras 1,Nanomia bijuga,PalmatGasmat,0.9083467165449424,871302,NA
OG0004814,TVG,Q7L5Y6|DET1_HUMAN DET1 homolog,Nanomia bijuga,PalmatGasmat,0.5565223634294186,894569,NA
OG0004540,TVG,"P09623|DLDH_PIG Dihydrolipoyl dehydrogenase, mitochondrial",Nanomia bijuga,PalmatGasmat,0.9621139010189861,980703,893967b58b8a812375c8379624bc662b
OG0004689,TVG,Q96RF0|SNX18_HUMAN Sorting nexin-18,Nanomia bijuga,PalmatGasmat,1.049998534125143,873075,d6222e78e70e6341a5f4f30cdc3a72f0
OG0004896,TVG,Q9Y3M9|ZN337_HUMAN Zinc finger protein 337,Nanomia bijuga,PalmatGasmat,0.7883834147739074,834122,c68eaae43a6da428c5c5780328a86739
OG0004910,TVG,Q9UBQ7|GRHPR_HUMAN Glyoxylate reductase/hydroxypyruvate reductase,Nanomia bijuga,PalmatGasmat,1.0866999145543226,780135,NA
OG0004657,TVG,P91427|PGK_CAEEL Probable phosphoglycerate kinase,Nanomia bijuga,PalmatGasmat,0.9242354847071488,899394,NA
OG0003409,TVG,Q62381|TLL1_MOUSE Tolloid-like protein 1,Nanomia bijuga,PalmatGasmat,1.6419349722592123,778372,NA
OG0003901,TVG,Q5NVI9|DNJA1_PONAB DnaJ homolog subfamily A member 1,Nanomia bijuga,PalmatGasmat,0.9843006700469539,892057,3d9839e2933adcb4c1b18c84d0f4dce5
OG0004838,TVG,Q5R5F2|COPZ1_PONAB Coatomer subunit zeta-1,Nanomia bijuga,PalmatGasmat,0.8939118277119394,909745,NA
OG0005025,TVG,Q7YQK9|TSN7_PONPY Tetraspanin-7,Nanomia bijuga,PalmatGasmat,1.142157454967498,918970,NA
OG0005043,TVG,Q8K3X2|FCL_CRIGR GDP-L-fucose synthase,Nanomia bijuga,PalmatGasmat,0.8876755494869661,853117,NA
OG0004911,TVG,Q9W5E1|RBX1A_DROME RING-box protein 1A,Nanomia bijuga,PalmatGasmat,0.8640875847443634,871515,NA
OG0005049,TVG,"Q3T0B6|C1QBP_BOVIN Complement component 1 Q subcomponent-binding protein, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8473341735866221,804345,58527e94f37f62cac22a5e2e8af3e578
OG0004985,TVG,P55197|AF10_HUMAN Protein AF-10,Nanomia bijuga,PalmatGasmat,0.8282995375644231,833930,740a87859f9da74b7e54c88a41e8cb71
OG0004990,TVG,Q6DCE3|ZNT9_XENLA Zinc transporter 9,Nanomia bijuga,PalmatGasmat,0.8891018203533433,872087,9c63d21e07f751119f30ba373c8fa88c
OG0005067,TVG,Q8K2C9|HACD3_MOUSE Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 {ECO:0000305},Nanomia bijuga,PalmatGasmat,0.8578969465864651,959256,6938619a50dd0f702ebf4e2f06418a4b
OG0003878,TVG,Q5ZMP6|AP2M1_CHICK AP-2 complex subunit mu,Nanomia bijuga,PalmatGasmat,0.9076074942730519,781117,NA
OG0004738,TVG,P62246|RS15A_RAT 40S ribosomal protein S15a,Nanomia bijuga,PalmatGasmat,0.9827579417053495,899511,NA
OG0004975,TVG,Q6EE31|TCPQ_CHICK T-complex protein 1 subunit theta,Nanomia bijuga,PalmatGasmat,0.8747227728623868,982219,NA
OG0004987,TVG,A7RJI7|CCZ1_NEMVE Vacuolar fusion protein CCZ1 homolog,Nanomia bijuga,PalmatGasmat,0.9482646984877492,927959,42127106b1622fb18599bc4a61b55c07
OG0005001,TVG,Q9EQS0|TALDO_RAT Transaldolase,Nanomia bijuga,PalmatGasmat,0.9568989106932994,924333,NA
OG0005026,TVG,"P30038|AL4A1_HUMAN Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",Nanomia bijuga,PalmatGasmat,1.043787327297844,926725,NA
OG0005058,TVG,Q9GRC0|MOS_PATPE Serine/threonine-protein kinase mos {ECO:0000250|UniProtKB:P10741},Nanomia bijuga,PalmatGasmat,0.48919205550332,936967,NA
OG0005208,TVG,"P0C026|NUD24_ARATH Nudix hydrolase 24, chloroplastic",Nanomia bijuga,PalmatGasmat,0.7870954810467535,945364,77f265d0a142d235a7cb8cc2bca43546
OG0007135,TVG,Q9Y4X4|KLF12_HUMAN Krueppel-like factor 12,Nanomia bijuga,PalmatGasmat,0.9558829481424789,910739,e7e189bafbf6f8ca89bb1e62a31617b7
OG0005014,TVG,"G5EFZ1|GPMI_CAEEL 2,3-bisphosphoglycerate-independent phosphoglycerate mutase {ECO:0000305|PubMed:15234973}",Nanomia bijuga,PalmatGasmat,1.0213357466214803,967814,NA
OG0005032,TVG,Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1,Nanomia bijuga,PalmatGasmat,0.9099007114854244,888680,NA
OG0005066,TVG,Q6GQ69|FAF2B_XENLA FAS-associated factor 2-B,Nanomia bijuga,PalmatGasmat,0.9015950964006249,786264,19f981dab518037af403f9f3d75051f6
OG0005118,TVG,Q9H6Q4|NARFL_HUMAN Cytosolic Fe-S cluster assembly factor NARFL,Nanomia bijuga,PalmatGasmat,0.896740996362162,844143,5ead4af1cb4cff389169a1fe7b09a72f
OG0005227,TVG,Q5RD33|APBA2_PONAB Amyloid beta A4 precursor protein-binding family A member 2,Nanomia bijuga,PalmatGasmat,0.9347418227704197,946010,NA
OG0005311,TVG,Q8WV93|LACE1_HUMAN Lactation elevated protein 1,Nanomia bijuga,PalmatGasmat,0.9400181727701896,975856,ebee3bf9720549661d1b207e9eb10d2f
OG0003348,TVG,Q9DBN9|DDX59_MOUSE Probable ATP-dependent RNA helicase DDX59,Nanomia bijuga,PalmatGasmat,0.8063002609961425,804533,96e98b377bbf70db4b8d0db1a10db7ee
OG0003463,TVG,P53041|PPP5_HUMAN Serine/threonine-protein phosphatase 5,Nanomia bijuga,PalmatGasmat,0.7693973043933942,865547,dd8605c65e3c7ddbd9fba1390d7a41e7
OG0005191,TVG,A7SPX9|EIF3M_NEMVE Eukaryotic translation initiation factor 3 subunit M {ECO:0000255|HAMAP-Rule:MF_03012},Nanomia bijuga,PalmatGasmat,0.9238355421656279,822208,9aae5746f8ef03e908f875ec7bce516b
OG0005202,TVG,Q9QZ73|DCNL1_MOUSE DCN1-like protein 1,Nanomia bijuga,PalmatGasmat,0.9386024036150815,893024,NA
OG0005205,TVG,Q8BK64|AHSA1_MOUSE Activator of 90 kDa heat shock protein ATPase homolog 1,Nanomia bijuga,PalmatGasmat,0.8895086990814415,782098,9fe5b1dcbfd4189b959607259b502764
OG0005229,TVG,Q58E76|ATD3A_XENLA ATPase family AAA domain-containing protein 3-A,Nanomia bijuga,PalmatGasmat,0.9054329874961664,778552,7673c6f1b130297d1e5bc1c2d24e945a
OG0005243,TVG,"Q8HXY4|ODBA_MACFA 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8689589905509105,911350,NA
OG0005293,TVG,Q8CF89|TAB1_MOUSE TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,Nanomia bijuga,PalmatGasmat,0.8982590819130344,879534,8e028d07a672340f7a8eae7955a8d7f4
OG0005343,TVG,Q6ZV70|LANC3_HUMAN LanC-like protein 3,Nanomia bijuga,PalmatGasmat,0.8324535872192912,974803,NA
OG0005585,TVG,Q9UQB3|CTND2_HUMAN Catenin delta-2,Nanomia bijuga,PalmatGasmat,0.8952773841482187,815805,813fc8fa4022ff4ba937e1622e0007c9
OG0005295,TVG,Q5BJ68|NB5R2_XENTR NADH-cytochrome b5 reductase 2,Nanomia bijuga,PalmatGasmat,0.9119333359267662,856585,NA
OG0005368,TVG,"P35738|ODBB_RAT 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",Nanomia bijuga,PalmatGasmat,0.7883450038745526,912883,NA
OG0005433,TVG,Q8IZN3|ZDH14_HUMAN Probable palmitoyltransferase ZDHHC14,Nanomia bijuga,PalmatGasmat,0.8124470607944063,897729,NA
OG0005580,TVG,A9CB34|SFI1_PAPAN Protein SFI1 homolog,Nanomia bijuga,PalmatGasmat,0.8805750168719753,934683,895631961ba45b4ef019476a671daffc
OG0005581,TVG,B0KWR6|SFI1_CALJA Protein SFI1 homolog,Nanomia bijuga,PalmatGasmat,0.7936435970150124,953347,895631961ba45b4ef019476a671daffc
OG0006068,TVG,Q9BSE4|HERP2_HUMAN Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,Nanomia bijuga,PalmatGasmat,0.913381775087132,980064,NA
OG0005305,TVG,Q803C9|PTSS1_DANRE Phosphatidylserine synthase 1,Nanomia bijuga,PalmatGasmat,0.8626098262616176,795564,NA
OG0003687,TVG,Q9Y6V7|DDX49_HUMAN Probable ATP-dependent RNA helicase DDX49,Nanomia bijuga,PalmatGasmat,0.8664796195417088,841505,b4f8bab9d4b5ed5e60d829733fb59ab0
OG0005054,TVG,Q8IVI9|NOSTN_HUMAN Nostrin,Nanomia bijuga,PalmatGasmat,1.099493412600433,854390,455c7ac994a28e9f0059e1127dd5d644
OG0005355,TVG,"P52209|6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating",Nanomia bijuga,PalmatGasmat,1.045924152963125,928709,NA
OG0005366,TVG,Q5R9I4|TV23B_PONAB Golgi apparatus membrane protein TVP23 homolog B,Nanomia bijuga,PalmatGasmat,0.8375323824754103,854785,NA
OG0005373,TVG,Q5RDQ8|GRM7_PONAB Metabotropic glutamate receptor 7,Nanomia bijuga,PalmatGasmat,1.1125346776566267,855468,72b1907070d819f6451f6e8308860789
OG0005531,TVG,Q9NYH9|UTP6_HUMAN U3 small nucleolar RNA-associated protein 6 homolog,Nanomia bijuga,PalmatGasmat,0.8273667562469078,945653,c8fca582791684802c34500274034587
OG0005629,TVG,Q9JJJ7|PORCN_MOUSE Protein-serine O-palmitoleoyltransferase porcupine {ECO:0000305},Nanomia bijuga,PalmatGasmat,0.8550512562916163,783540,a605185cdc5586fdb8bfe3c5cfb78ee0
OG0005501,TVG,Q96DF8|DGC14_HUMAN Protein DGCR14,Nanomia bijuga,PalmatGasmat,0.7995455312246798,792482,NA
OG0005773,TVG,O60494|CUBN_HUMAN Cubilin,Nanomia bijuga,PalmatGasmat,1.0785947939281186,852304,NA
OG0003431,TVG,Q32KM1|TBG2_BOVIN Tubulin gamma-2 chain,Nanomia bijuga,PalmatGasmat,0.702854760220481,905949,NA
OG0003596,TVG,P13466|GELA_DICDI Gelation factor,Nanomia bijuga,PalmatGasmat,0.3584176058319007,923183,3fdfc47a41b66234148f6206f8c72bd5
OG0004061,TVG,Q9U1I1|ESN_DROME Protein espinas,Nanomia bijuga,PalmatGasmat,0.8230215146032546,919031,e19617979b5bb551cfb6373de86e2205
OG0005497,TVG,Q5RBN9|TAD2B_PONAB Transcriptional adapter 2-beta,Nanomia bijuga,PalmatGasmat,0.8404098256111369,782823,a8667ab3a69758f538ceb43abb060b89
OG0005584,TVG,Q9JI99|SGPP1_MOUSE Sphingosine-1-phosphate phosphatase 1,Nanomia bijuga,PalmatGasmat,0.8082719399613293,964517,06cf3fcca4f3926077ff6b2bc9741c96
OG0005686,TVG,Q8BR65|SDS3_MOUSE Sin3 histone deacetylase corepressor complex component SDS3,Nanomia bijuga,PalmatGasmat,0.7754001438880715,957737,295a5780e2f9c2c9a9b200c18472e30f
OG0005715,TVG,Q96RK4|BBS4_HUMAN Bardet-Biedl syndrome 4 protein,Nanomia bijuga,PalmatGasmat,0.9032471207357217,895296,a6d1ea8e92fd848b4288271cbab6c383
OG0005728,TVG,"Q8IVH4|MMAA_HUMAN Methylmalonic aciduria type A protein, mitochondrial",Nanomia bijuga,PalmatGasmat,0.6441681661238479,793896,NA
OG0005802,TVG,O95980|RECK_HUMAN Reversion-inducing cysteine-rich protein with Kazal motifs,Nanomia bijuga,PalmatGasmat,1.2938513565557042,815204,a464225c8d418f701010a7e73ae15d7a
OG0005842,TVG,A4QNN3|UBP30_XENTR Ubiquitin carboxyl-terminal hydrolase 30,Nanomia bijuga,PalmatGasmat,0.914807831711915,780210,6944f875ac40fc2dac29dffc2a3aecc0
OG0005602,TVG,"Q6GVM3|IF1AY_PANTR Eukaryotic translation initiation factor 1A, Y-chromosomal",Nanomia bijuga,PalmatGasmat,0.9360173000907435,928635,NA
OG0005622,TVG,"Q9UMS0|NFU1_HUMAN NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",Nanomia bijuga,PalmatGasmat,0.9671567217227709,909676,aebadc92458729d2c188413327639b87
OG0005632,TVG,Q80YQ8|RMD5A_MOUSE Protein RMD5 homolog A,Nanomia bijuga,PalmatGasmat,0.9138517427572103,905044,NA
OG0005680,TVG,Q6GLS8|FRG1_XENLA Protein FRG1 {ECO:0000250|UniProtKB:Q14331},Nanomia bijuga,PalmatGasmat,0.8711910383197018,884264,NA
OG0005687,TVG,Q4G055|RBM40_RAT RNA-binding protein 40,Nanomia bijuga,PalmatGasmat,0.6293553813756995,927758,NA
OG0005760,TVG,A7RWC9|ITPA_NEMVE Inosine triphosphate pyrophosphatase {ECO:0000255|HAMAP-Rule:MF_03148},Nanomia bijuga,PalmatGasmat,0.7876277124712018,835746,NA
OG0005776,TVG,Q9NQQ7|S35C2_HUMAN Solute carrier family 35 member C2,Nanomia bijuga,PalmatGasmat,0.9185723413610587,972961,403b812d3605c1c3ec044ca6b044a006
OG0005784,TVG,Q7ZV60|BCS1_DANRE Mitochondrial chaperone BCS1,Nanomia bijuga,PalmatGasmat,0.857281983341006,785028,31312555172671131d21b4e50da4e4db
OG0005818,TVG,Q5E9C0|RSU1_BOVIN Ras suppressor protein 1,Nanomia bijuga,PalmatGasmat,0.9090809027689768,878428,NA
OG0005850,TVG,Q99PW4|PRPK_MOUSE TP53-regulating kinase,Nanomia bijuga,PalmatGasmat,0.7560611485806306,869251,NA
OG0005864,TVG,Q5RCN7|MFD4A_PONAB Major facilitator superfamily domain-containing protein 4A,Nanomia bijuga,PalmatGasmat,0.28925990800022555,860746,NA
OG0005901,TVG,P42335|IP3KB_RAT Inositol-trisphosphate 3-kinase B,Nanomia bijuga,PalmatGasmat,0.9622055983099358,941294,1db9894b040700ce4392dba405cc092c
OG0005910,TVG,"Q8K3F7|TDH_MOUSE L-threonine 3-dehydrogenase, mitochondrial",Nanomia bijuga,PalmatGasmat,0.2968113148968531,898665,NA
OG0006015,TVG,Q9NXX6|NSE4A_HUMAN Non-structural maintenance of chromosomes element 4 homolog A,Nanomia bijuga,PalmatGasmat,0.7590316788494781,916351,0e8e747f2790287a79d1fc0975531434
OG0006017,TVG,"Q99J39|DCMC_MOUSE Malonyl-CoA decarboxylase, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8794737624361967,860373,0b20e5f2233781df1db0f314b98ec3b8
OG0006611,TVG,Q4VBW0|MTX3_DANRE Metaxin-3,Nanomia bijuga,PalmatGasmat,0.8843199170912717,816824,d22b32447be6b504639ce17e7967fdcb
OG0007106,TVG,Q9WU25|ADA1A_CAVPO Alpha-1A adrenergic receptor,Nanomia bijuga,PalmatGasmat,0.8158259195153322,878928,NA
OG0003685,TVG,Q9CWX9|DDX47_MOUSE Probable ATP-dependent RNA helicase DDX47,Nanomia bijuga,PalmatGasmat,0.8786876336533833,847884,NA
OG0005506,TVG,Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15,Nanomia bijuga,PalmatGasmat,0.9500859819457549,853723,a3952b424625874d0f4c0cf78bcc99f8
OG0005726,TVG,A7RHG8|WDR12_NEMVE Ribosome biogenesis protein WDR12 homolog {ECO:0000255|HAMAP-Rule:MF_03029},Nanomia bijuga,PalmatGasmat,0.7755254982976143,865465,7cdc74c023c1962369b02341dd21d870
OG0005747,TVG,Q5F480|ITPK1_CHICK Inositol-tetrakisphosphate 1-kinase,Nanomia bijuga,PalmatGasmat,1.0004514861291414,811993,b665dbc79bd088fb0adf5befd7e6bad3
OG0005789,TVG,Q9CYH6|RRS1_MOUSE Ribosome biogenesis regulatory protein homolog,Nanomia bijuga,PalmatGasmat,0.9159268817752563,954101,64b0f79147c07a75008efd22e7a4e3d6
OG0005794,TVG,Q8BP78|F10C1_MOUSE Protein FRA10AC1 homolog,Nanomia bijuga,PalmatGasmat,0.8753418976889475,889525,29a81e5b5f5acf2707838eb12639a164
OG0006104,TVG,"Q99N95|RM03_MOUSE 39S ribosomal protein L3, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8768243127288873,817026,c2a0645afa4a9ffb3146949123b769cc
OG0006556,TVG,Q3TC46|PATL1_MOUSE Protein PAT1 homolog 1,Nanomia bijuga,PalmatGasmat,0.6969306929305584,869886,ac43f90b18691a069155aae114c66e93
OG0005852,TVG,Q5HZL1|ERI2_XENLA ERI1 exoribonuclease 2,Nanomia bijuga,PalmatGasmat,0.692405809015125,920390,fafa747d672490840d4c47625d0b273c
OG0003608,TVG,Q925N0|SFXN5_MOUSE Sideroflexin-5,Nanomia bijuga,PalmatGasmat,1.3408810422204287,882790,4896b5509bb7c9e044d059612e517304
OG0005902,TVG,Q8IVN8|SBSPO_HUMAN Somatomedin-B and thrombospondin type-1 domain-containing protein,Nanomia bijuga,PalmatGasmat,1.9018662971241551,821642,d9b4a4eecf77bc6ae999530dc75ec773
OG0005928,TVG,Q6PUR6|GPN2_DANRE GPN-loop GTPase 2 {ECO:0000250|UniProtKB:Q9H9Y4},Nanomia bijuga,PalmatGasmat,0.7609524650818463,972337,NA
OG0005986,TVG,"Q6DJM2|TAM41_XENLA Phosphatidate cytidylyltransferase, mitochondrial",Nanomia bijuga,PalmatGasmat,0.7889313193311874,895232,NA
OG0006002,TVG,Q8BWM0|PGES2_MOUSE Prostaglandin E synthase 2,Nanomia bijuga,PalmatGasmat,0.9014011702213011,886503,NA
OG0006027,TVG,Q9CWR0|ARHGP_MOUSE Rho guanine nucleotide exchange factor 25,Nanomia bijuga,PalmatGasmat,0.9857758722313933,956879,5448cf1355e2d218fc8b9142c33474e5
OG0006033,TVG,Q5T2R2|DPS1_HUMAN Decaprenyl-diphosphate synthase subunit 1,Nanomia bijuga,PalmatGasmat,0.9832544547445266,850764,dd25e09867d570dd3364f17b180b9c16
OG0006056,TVG,Q76LW2|H6ST2_CHICK Heparan-sulfate 6-O-sulfotransferase 2,Nanomia bijuga,PalmatGasmat,0.7978650724268707,783166,59488f387e90e64507d3efeae9700040
OG0006107,TVG,Q9P2Q2|FRM4A_HUMAN FERM domain-containing protein 4A,Nanomia bijuga,PalmatGasmat,0.9104553193762377,815297,3f2ad988fed0f818479851edb59ed044
OG0006116,TVG,Q8UVY2|BRX1_XENLA Ribosome biogenesis protein BRX1 homolog,Nanomia bijuga,PalmatGasmat,0.7366785844628145,846596,NA
OG0006123,TVG,Q9NYL9|TMOD3_HUMAN Tropomodulin-3,Nanomia bijuga,PalmatGasmat,1.0107202314351762,877792,02e7e70cea1fcbcdd07265e55057253c
OG0006133,TVG,Q6DJ05|P2R3C_XENTR Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma,Nanomia bijuga,PalmatGasmat,0.8117285320403071,894753,151cd956ee47757aa0f7c7468d663d6e
OG0006196,TVG,Q6GN21|N2C1A_XENLA Nuclear receptor subfamily 2 group C member 1-A,Nanomia bijuga,PalmatGasmat,0.5188025486215946,786311,NA
OG0006197,TVG,Q9D552|SPT17_MOUSE Spermatogenesis-associated protein 17,Nanomia bijuga,PalmatGasmat,0.9785994227656846,892509,NA
OG0006220,TVG,Q8R9X8|SYW_CALS4 Tryptophan--tRNA ligase {ECO:0000255|HAMAP-Rule:MF_00140},Nanomia bijuga,PalmatGasmat,0.880804352812277,790122,7d4af95ef77a3e3edf8b70bff8402343
OG0006258,TVG,Q8IW45|NNRD_HUMAN ATP-dependent (S)-NAD(P)H-hydrate dehydratase {ECO:0000255|HAMAP-Rule:MF_03157},Nanomia bijuga,PalmatGasmat,0.8604363627809107,882900,NA
OG0006261,TVG,Q9WTQ8|TIM23_MOUSE Mitochondrial import inner membrane translocase subunit Tim23,Nanomia bijuga,PalmatGasmat,1.001794835399902,890024,NA
OG0006289,TVG,Q8TB37|NUBPL_HUMAN Iron-sulfur protein NUBPL,Nanomia bijuga,PalmatGasmat,0.8097536031786464,976920,NA
OG0005384,TVG,Q6P5M2|WDR61_DANRE WD repeat-containing protein 61,Nanomia bijuga,PalmatGasmat,0.8076907159352263,895698,NA
OG0005749,TVG,Q5HZV9|PP1R7_RAT Protein phosphatase 1 regulatory subunit 7,Nanomia bijuga,PalmatGasmat,0.7862093687223288,786272,910baaaa7c4d9c6f7ca329213da1afe6
OG0006066,TVG,Q9CZJ1|UTP11_MOUSE Probable U3 small nucleolar RNA-associated protein 11,Nanomia bijuga,PalmatGasmat,0.805953910440541,916758,087fc9af98f839f7f4c95988eddfe87e
OG0006204,TVG,Q5RDE9|LERL1_PONAB Leptin receptor overlapping transcript-like 1,Nanomia bijuga,PalmatGasmat,0.8665599000618353,959946,NA
OG0006205,TVG,Q18246|RAP1_CAEEL Ras-related protein Rap-1,Nanomia bijuga,PalmatGasmat,0.922983462358066,821627,NA
OG0006214,TVG,Q9P6K1|SFT2_SCHPO Protein transport protein sft2,Nanomia bijuga,PalmatGasmat,0.8581820639569099,930191,NA
OG0006240,TVG,Q66JJ4|TM10A_XENTR tRNA methyltransferase 10 homolog A,Nanomia bijuga,PalmatGasmat,0.7772868119383829,914703,ed6f9d86769154e3e456dd64d5e836a9
OG0006278,TVG,"Q94K73|SYFM_ARATH Phenylalanine--tRNA ligase, chloroplastic/mitochondrial {ECO:0000305}",Nanomia bijuga,PalmatGasmat,0.9299226453680618,810287,NA
OG0006282,TVG,Q8NEZ2|VP37A_HUMAN Vacuolar protein sorting-associated protein 37A,Nanomia bijuga,PalmatGasmat,0.8484735801100819,839997,124d717bf51667bfa7672a8d16db3f62
OG0006300,TVG,Q8I7Z2|DAD1_ARAVE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 {ECO:0000250|UniProtKB:Q9VLM5},Nanomia bijuga,PalmatGasmat,0.8873968942493681,910367,NA
OG0006692,TVG,"B8JMH0|CAF17_DANRE Putative transferase CAF17 homolog, mitochondrial",Nanomia bijuga,PalmatGasmat,0.9567012504867487,860323,238d3acdc03b0ea1b32a180cf1ed7ed4
OG0006344,TVG,Q8BTK5|SMYD4_MOUSE SET and MYND domain-containing protein 4,Nanomia bijuga,PalmatGasmat,0.6446001290874416,920854,e88b98efa3b7d9a936043c291ac5bf89
OG0007220,TVG,Q922H7|RSLBB_MOUSE Ras-like protein family member 11B,Nanomia bijuga,PalmatGasmat,1.150406353783689,964185,NA
OG0004022,TVG,Q503V9|ENDUB_DANRE Poly(U)-specific endoribonuclease-B,Nanomia bijuga,PalmatGasmat,1.6226405947957514,916640,a4e950a1a3700f233c95cb5768a50dbb
OG0006293,TVG,Q923S9|RAB30_MOUSE Ras-related protein Rab-30,Nanomia bijuga,PalmatGasmat,1.3651564621498053,779925,c4d184b6898ad43694dfe6dec2427061
OG0006295,TVG,Q8BXK4|BMT2_MOUSE Probable methyltransferase BMT2 homolog {ECO:0000255|HAMAP-Rule:MF_03044},Nanomia bijuga,PalmatGasmat,0.8528010233660761,857483,a70656c5e449d9fb9d51e115560475cf
OG0006322,TVG,Q6PHF0|CHM1A_DANRE Charged multivesicular body protein 1a,Nanomia bijuga,PalmatGasmat,0.9037308519973812,853143,NA
OG0006391,TVG,Q6GMK6|TSN9_DANRE Tetraspanin-9,Nanomia bijuga,PalmatGasmat,0.7722230935959161,947336,NA
OG0006410,TVG,"Q5XJY4|PARL_MOUSE Presenilins-associated rhomboid-like protein, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8274078675925242,790831,NA
OG0004071,TVG,Q90Z06|PRI1A_XENLA Prickle-like protein 1-A,Nanomia bijuga,PalmatGasmat,0.9078687448972789,963609,6dc78813eb055b59342906c118fa8ea7
OG0006409,TVG,Q9D0M0|EXOS7_MOUSE Exosome complex exonuclease RRP42,Nanomia bijuga,PalmatGasmat,0.7583586033358313,952334,effa73626877b9cd2c92f4f2a5aa784f
OG0006427,TVG,Q8K1E6|ALKB3_MOUSE Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 {ECO:0000305},Nanomia bijuga,PalmatGasmat,0.6277948644423577,825108,21cbcc3111b7ac2c7f2f32deaa5359e7
OG0006497,TVG,Q5XKA2|TIM21_XENLA Mitochondrial import inner membrane translocase subunit Tim21,Nanomia bijuga,PalmatGasmat,0.9892219703203113,789278,3f92ff9a19a323e03ac993fdd7cd117a
OG0006501,TVG,Q91428|GATA3_DANRE Transcription factor GATA-3,Nanomia bijuga,PalmatGasmat,1.801303613359808,820213,NA
OG0006505,TVG,Q805B4|TISDB_XENLA mRNA decay activator protein ZFP36L2-B {ECO:0000305},Nanomia bijuga,PalmatGasmat,1.1192417412388915,877831,NA
OG0006526,TVG,Q96S52|PIGS_HUMAN GPI transamidase component PIG-S,Nanomia bijuga,PalmatGasmat,0.88558186237894,888588,33a84a386dcf2ccb648593327761e527
OG0006566,TVG,Q9Z1Z6|ILKAP_RAT Integrin-linked kinase-associated serine/threonine phosphatase 2C,Nanomia bijuga,PalmatGasmat,0.9285256178722169,882634,NA
OG0006594,TVG,"Q9EP89|LACTB_MOUSE Serine beta-lactamase-like protein LACTB, mitochondrial",Nanomia bijuga,PalmatGasmat,0.8622470869310022,883872,NA
OG0005836,TVG,Q6TH47|STBPA_DANRE STAM-binding protein-like A,Nanomia bijuga,PalmatGasmat,0.8800459270787626,857092,a6ce83824d4a116baf04b1f7a31a88e6
OG0006443,TVG,Q05826|CEBPB_CHICK CCAAT/enhancer-binding protein beta,Nanomia bijuga,PalmatGasmat,1.0411083659926792,883428,NA
OG0006479,TVG,Q9Y3C6|PPIL1_HUMAN Peptidyl-prolyl cis-trans isomerase-like 1,Nanomia bijuga,PalmatGasmat,0.6974369276272809,809756,NA
OG0006527,TVG,Q6AYK2|JMJD6_RAT Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,Nanomia bijuga,PalmatGasmat,0.9049424946010641,898350,894a58e9301e5bd192afdc5c72fabbc0
OG0006570,TVG,Q8C5P5|NT5D1_MOUSE 5'-nucleotidase domain-containing protein 1,Nanomia bijuga,PalmatGasmat,0.7872948253909141,965427,15be1426790fe30ffb1fb1c055b54fcc
OG0006603,TVG,P15589|STS_RAT Steryl-sulfatase,Nanomia bijuga,PalmatGasmat,1.0574362426357593,868233,e85a416b9c50fb144a7d526efd83af1f
OG0006604,TVG,A8TX70|CO6A5_HUMAN Collagen alpha-5(VI) chain,Nanomia bijuga,PalmatGasmat,0.4761594451818631,897872,NA
OG0006645,TVG,Q9Z125|CR3L1_MOUSE Cyclic AMP-responsive element-binding protein 3-like protein 1,Nanomia bijuga,PalmatGasmat,0.8200333445010702,900343,NA
OG0006662,TVG,Q92843|B2CL2_HUMAN Bcl-2-like protein 2,Nanomia bijuga,PalmatGasmat,1.0027466528160978,864523,e9fad7024050df8cad596d8cc136a578
